Accession	Class
HmCD00596692	1
HmCD00596693	1
HmCD00596694	1
HmCD00596695	1
HmCD00598755	0
HmCD00598756	0
HmCD00627735	2
HmCD00627736	0
HmCD00628063	1
HmCD00666249	2
HmCD00666287	0
HmCD00666288	2
HpCD00331673	2
HpCD00331674	1
HpCD00338344	2
HpCD00338345	2
HpCD00340052	0
HpCD00343564	0
HpCD00385512	2
HpCD00530870	2
HpCD00536090	1
HpCD00539611	2
HpCD00540616	2
HpCD00585590	2
HpCD00598852	2
HpCD00627781	2
HsCD00331095	2
HsCD00331096	0
HsCD00331097	0
HsCD00331098	0
HsCD00331099	2
HsCD00331100	0
HsCD00331101	2
HsCD00331102	2
HsCD00331103	0
HsCD00331104	1
HsCD00331105	2
HsCD00331106	0
HsCD00331107	2
HsCD00331108	0
HsCD00331119	0
HsCD00331120	2
HsCD00331121	1
HsCD00331862	2
HsCD00331863	2
HsCD00331864	2
HsCD00331865	2
HsCD00331866	0
HsCD00331867	2
HsCD00331868	0
HsCD00331869	0
HsCD00331870	0
HsCD00331871	2
HsCD00334910	2
HsCD00338616	2
HsCD00338617	2
HsCD00338618	2
HsCD00338619	2
HsCD00338620	2
HsCD00338621	0
HsCD00338622	2
HsCD00338623	2
HsCD00338624	2
HsCD00338625	2
HsCD00338626	2
HsCD00338627	2
HsCD00338628	2
HsCD00338629	2
HsCD00338630	0
HsCD00338631	0
HsCD00338632	0
HsCD00338633	2
HsCD00338634	2
HsCD00338635	0
HsCD00338636	2
HsCD00339214	0
HsCD00339215	2
HsCD00339216	2
HsCD00341393	0
HsCD00343885	0
HsCD00343886	0
HsCD00344412	0
HsCD00344413	2
HsCD00344414	2
HsCD00344415	0
HsCD00344416	0
HsCD00344417	2
HsCD00344418	2
HsCD00344419	0
HsCD00344420	2
HsCD00344421	2
HsCD00344422	2
HsCD00344423	2
HsCD00344467	2
HsCD00385303	0
HsCD00385304	1
HsCD00385305	2
HsCD00385306	0
HsCD00385327	0
HsCD00385328	1
HsCD00385347	1
HsCD00385561	0
HsCD00385563	1
HsCD00422938	0
HsCD00423027	2
HsCD00423028	2
HsCD00423029	0
HsCD00423031	2
HsCD00423032	0
HsCD00423033	2
HsCD00423034	2
HsCD00423035	2
HsCD00423036	2
HsCD00423037	0
HsCD00423038	2
HsCD00423146	0
HsCD00530826	0
HsCD00530912	0
HsCD00530916	2
HsCD00530972	2
HsCD00530973	2
HsCD00531119	2
HsCD00531120	2
HsCD00531121	0
HsCD00536320	0
HsCD00536321	0
HsCD00536322	0
HsCD00536323	2
HsCD00536324	2
HsCD00536325	2
HsCD00536326	0
HsCD00536327	0
HsCD00536328	2
HsCD00536329	2
HsCD00536330	2
HsCD00536519	0
HsCD00536520	2
HsCD00536521	0
HsCD00536522	1
HsCD00536523	0
HsCD00536524	1
HsCD00536525	0
HsCD00536526	2
HsCD00536527	2
HsCD00536528	0
HsCD00536529	2
HsCD00536530	2
HsCD00536531	2
HsCD00540262	0
HsCD00540263	0
HsCD00540264	0
HsCD00546579	2
HsCD00546580	2
HsCD00546581	0
HsCD00583795	0
HsCD00583796	0
HsCD00583797	0
HsCD00583798	0
HsCD00583799	0
HsCD00583800	0
HsCD00583801	0
HsCD00590140	0
HsCD00590141	2
HsCD00591359	0
HsCD00591360	0
HsCD00591429	1
HsCD00591430	0
HsCD00591431	0
HsCD00591432	0
HsCD00591433	0
HsCD00591434	0
HsCD00591435	0
HsCD00591436	2
HsCD00591437	0
HsCD00591438	2
HsCD00591439	0
HsCD00591440	1
HsCD00591441	2
HsCD00598853	0
HsCD00627727	2
HsCD00651437	2
HsCD00651438	2
HsCD00651439	0
HsCD00651440	1
HsCD00651441	0
HsCD00662805	2
HsCD00662806	0
HsCD00662807	0
HsCD00662808	0
HsCD00662809	0
HsCD00662810	0
HsCD00662811	2
HsCD00662812	2
HsCD00662813	2
HsCD00662814	2
HsCD00665882	0
HsCD00666181	2
HvCD00665039	2
HvCD00665040	2
IlCD00332002	2
IlCD00540185	2
IlCD00540186	2
IlCD00546501	2
IlCD00546502	2
IlCD00546577	1
IlCD00546578	2
IlCD00596930	1
IlCD00596931	2
IlCD00596932	2
IlCD00596933	2
IlCD00596934	2
IlCD00628044	0
IlCD00651788	2
IlCD00651789	1
IlCD00651790	2
IlCD00651791	2
IlCD00651792	2
KpCD00344530	0
KpCD00344531	0
KpCD00344532	0
KpCD00422998	2
KpCD00540371	0
KpCD00540372	1
KpCD00540373	0
KpCD00540374	0
KpCD00540500	2
KpCD00540501	1
KpCD00541038	2
KpCD00541039	2
KpCD00541040	2
KpCD00541041	2
KpCD00541042	2
KpCD00585207	0
LaCD00331588	0
LaCD00331589	2
LaCD00331590	2
LaCD00331658	2
LaCD00338408	2
LaCD00338409	2
LaCD00338892	2
LaCD00338893	2
LaCD00338894	2
LaCD00338895	2
LaCD00338896	2
LaCD00338897	0
LaCD00338898	0
LaCD00338899	2
LaCD00338900	2
LaCD00338901	1
LaCD00339729	1
LaCD00339730	2
LaCD00339731	2
LaCD00339834	2
LaCD00339835	2
LaCD00339836	2
LaCD00339837	2
LaCD00385689	2
LaCD00385690	2
LaCD00385691	2
LaCD00530906	2
LaCD00531014	2
LaCD00540334	2
LaCD00540335	0
LaCD00540408	2
LaCD00540409	2
LaCD00540410	2
LaCD00540411	2
LaCD00540412	2
LaCD00540413	2
LaCD00540414	2
LaCD00540415	2
LaCD00540416	2
LaCD00540448	2
LaCD00540449	2
LaCD00540455	2
LaCD00540456	2
LaCD00540457	1
LaCD00540458	2
LaCD00540459	2
LaCD00540460	2
LaCD00540461	0
LaCD00540462	2
LaCD00540463	2
LaCD00540867	2
LaCD00540868	2
LaCD00541025	1
LaCD00589523	2
LaCD00589524	1
LaCD00589525	0
LaCD00598802	2
LaCD00627657	1
LaCD00627658	2
LaCD00627991	0
LaCD00628005	2
LaCD00628010	2
LaCD00665576	2
LaCD00665577	2
LaCD00665578	2
LaCD00665579	2
LaCD00665609	0
LaCD00665984	2
LbCD00331702	2
LbCD00331703	2
LbCD00338902	2
LbCD00338903	2
LbCD00338904	2
LbCD00338905	2
LbCD00339930	2
LbCD00339931	2
LbCD00339932	2
LbCD00384630	2
LbCD00531006	1
LbCD00585189	2
LbCD00591287	2
LbCD00598094	2
LbCD00665574	0
LbCD00665673	2
LbCD00665828	0
LbCD00665847	0
LbCD00665848	0
LbCD00665849	1
LbCD00665850	1
LbCD00665851	1
LbCD00665980	2
LbCD00666271	1
LbCD00666272	1
LcCD00331697	2
LcCD00331698	2
LcCD00338906	1
LcCD00338907	2
LcCD00338908	2
LcCD00338909	2
LcCD00338910	2
LcCD00338911	0
LcCD00338912	2
LcCD00338913	0
LcCD00338914	1
LcCD00338915	2
LcCD00338916	2
LcCD00339298	1
LcCD00339299	2
LcCD00339300	1
LcCD00339301	2
LcCD00339302	2
LcCD00339303	2
LcCD00339304	1
LcCD00339305	1
LcCD00339306	1
LcCD00339307	0
LcCD00339308	1
LcCD00339309	2
LcCD00339310	2
LcCD00339311	1
LcCD00339830	0
LcCD00339832	2
LcCD00343745	1
LcCD00423157	2
LcCD00531009	0
LcCD00546534	1
LcCD00546535	1
LcCD00546536	1
LcCD00546537	1
LcCD00546538	0
LcCD00546539	1
LcCD00546540	1
LcCD00546541	1
LcCD00546542	1
LcCD00546543	1
LcCD00546544	1
LcCD00546545	2
LcCD00546546	1
LcCD00590136	1
LcCD00590137	0
LcCD00590138	2
LcCD00590139	2
LcCD00591286	2
LcCD00605628	2
LcCD00627775	1
LcCD00627776	2
LcCD00627777	2
LcCD00651798	2
LcCD00665573	0
LcCD00665618	1
LcCD00665619	1
LcCD00665620	1
LcCD00665621	1
LcCD00665622	1
LcCD00665623	1
LcCD00665624	1
LdCD00339828	0
LdCD00339829	1
LdCD00423125	2
LdCD00423126	0
LdCD00423127	2
LdCD00531003	2
LdCD00531004	2
LdCD00531005	2
LdCD00531008	1
LdCD00541022	0
LdCD00541023	2
LdCD00541024	2
LdCD00591558	2
LdCD00666231	1
LiCD00334908	2
LiCD00334909	2
LiCD00338313	2
LiCD00338597	1
LiCD00339261	2
LiCD00339262	2
LiCD00339263	2
LiCD00339264	2
LiCD00339265	1
LiCD00339266	2
LiCD00339267	1
LiCD00339268	2
LiCD00339269	2
LiCD00339270	2
LiCD00339271	2
LiCD00339272	2
LiCD00339273	2
LiCD00339274	2
LiCD00339275	1
LiCD00339276	1
LiCD00339277	2
LiCD00339278	1
LiCD00339279	1
LiCD00339280	1
LiCD00339281	1
LiCD00339282	2
LiCD00339283	2
LiCD00339284	1
LiCD00339285	2
LiCD00339286	1
LiCD00339287	2
LiCD00339288	1
LiCD00339291	2
LiCD00339401	2
LiCD00339402	2
LiCD00339926	2
LiCD00339927	2
LiCD00339928	2
LiCD00339929	2
LiCD00339960	2
LiCD00342854	2
LiCD00342856	2
LiCD00342857	2
LiCD00342858	2
LiCD00342862	2
LiCD00342863	2
LiCD00342864	1
LiCD00342866	2
LiCD00343492	0
LiCD00343493	0
LiCD00343787	2
LiCD00343788	2
LiCD00343789	1
LiCD00343790	1
LiCD00343791	0
LiCD00343792	0
LiCD00343793	2
LiCD00343794	2
LiCD00344039	2
LiCD00344040	2
LiCD00344041	2
LiCD00344042	2
LiCD00344174	2
LiCD00344175	2
LiCD00344387	2
LiCD00344388	1
LiCD00344389	1
LiCD00344575	2
LiCD00344576	2
LiCD00344577	2
LiCD00344578	2
LiCD00344579	2
LiCD00344580	2
LiCD00344581	1
LiCD00344582	2
LiCD00344583	2
LiCD00344584	2
LiCD00344585	2
LiCD00344586	2
LiCD00344587	2
LiCD00344588	2
LiCD00385353	1
LiCD00530733	2
LiCD00530867	2
LiCD00540332	2
LiCD00540333	2
LiCD00540426	2
LiCD00540427	2
LiCD00540428	2
LiCD00540934	1
LiCD00540994	2
LiCD00546530	1
LiCD00546531	2
LiCD00546532	1
LiCD00546533	1
LiCD00546571	0
LiCD00546572	2
LiCD00591285	0
LiCD00591324	2
LiCD00591325	1
LiCD00591491	2
LiCD00627656	2
LiCD00627682	2
LiCD00627683	2
LiCD00627922	2
LiCD00628027	0
LiCD00665617	2
LiCD00665953	2
LjCD00343494	2
LjCD00343784	1
LjCD00343785	1
LjCD00343786	1
LjCD00585191	2
LlCD00330977	0
LlCD00331659	2
LlCD00338475	0
LlCD00339407	2
LlCD00339408	0
LlCD00339409	1
LlCD00339410	0
LlCD00339933	2
LlCD00343966	2
LlCD00343968	2
LlCD00343972	2
LlCD00344043	2
LlCD00344176	1
LlCD00344177	1
LlCD00344178	2
LlCD00344571	2
LlCD00344572	2
LlCD00344573	2
LlCD00344574	2
LlCD00385692	2
LlCD00385693	2
LlCD00385694	2
LlCD00385695	2
LlCD00422933	0
LlCD00422956	2
LlCD00422957	2
LlCD00423478	2
LlCD00429611	2
LlCD00530811	2
LlCD00530841	1
LlCD00530918	0
LlCD00531310	2
LlCD00540336	2
LlCD00540429	2
LlCD00540464	1
LlCD00540465	1
LlCD00540466	2
LlCD00540467	2
LlCD00540468	2
LlCD00540469	2
LlCD00540470	2
LlCD00540993	2
LlCD00541026	2
LlCD00541027	2
LlCD00541028	2
LlCD00541029	2
LlCD00541030	2
LlCD00589504	0
LlCD00589505	0
LlCD00589506	0
LlCD00589507	0
LlCD00589508	1
LlCD00589509	0
LlCD00589510	0
LlCD00589511	2
LlCD00589512	2
LlCD00589513	2
LlCD00589514	2
LlCD00589515	2
LlCD00589516	2
LlCD00589517	2
LlCD00589518	2
LlCD00589519	2
LlCD00589520	1
LlCD00589521	2
LlCD00589522	2
LlCD00591513	1
LlCD00598745	1
LlCD00598824	2
LlCD00665985	1
LlCD00666279	2
LlCD00666285	2
LlCD00666286	2
LlCD00670551	0
LlCD00670552	0
LlCD00670553	2
LlCD00670554	1
LlCD00670555	2
LlCD00670556	1
LmCD00339093	1
LmCD00339094	1
LmCD00339095	2
LmCD00339096	2
LmCD00339097	2
LmCD00339098	1
LmCD00339099	1
LmCD00339257	2
LmCD00339258	2
LmCD00339259	2
LmCD00339260	2
LmCD00339925	2
LmCD00342873	2
LmCD00342874	2
LmCD00343491	0
LmCD00343795	0
LmCD00343796	2
LmCD00343797	2
LmCD00343798	2
LmCD00343799	2
LmCD00343800	1
LmCD00344589	2
LmCD00344590	2
LmCD00344591	2
LmCD00423062	2
LmCD00423063	2
LmCD00423077	2
LmCD00423139	2
LmCD00540651	0
LmCD00540652	2
LmCD00540836	2
LmCD00540837	2
LmCD00540935	2
LmCD00591426	1
LmCD00598790	2
LmCD00598791	1
LmCD00665637	2
LmCD00665648	0
LmCD00665649	0
LmCD00665650	0
LmCD00665674	2
LmCD00665675	2
LmCD00665676	2
LmCD00665677	2
LmCD00665695	2
LmCD00665696	2
LmCD00665697	1
LmCD00665724	1
LmCD00665725	1
LmCD00665726	1
LmCD00665745	1
LmCD00665746	2
LmCD00665748	2
LmCD00665749	2
LmCD00665803	2
LmCD00665827	1
LmCD00665865	2
LmCD00665866	2
LmCD00665903	2
LpCD00330976	1
LpCD00334712	2
LpCD00334788	0
LpCD00334789	2
LpCD00334790	0
LpCD00334791	1
LpCD00334792	0
LpCD00334793	1
LpCD00334794	0
LpCD00334795	1
LpCD00334796	1
LpCD00334797	1
LpCD00334798	2
LpCD00334799	2
LpCD00334800	1
LpCD00334801	2
LpCD00334802	2
LpCD00334846	1
LpCD00334906	2
LpCD00334907	2
LpCD00334951	2
LpCD00334956	1
LpCD00336887	2
LpCD00338249	1
LpCD00338250	1
LpCD00338251	2
LpCD00338252	2
LpCD00338253	1
LpCD00338308	2
LpCD00338309	0
LpCD00338310	2
LpCD00338311	2
LpCD00338312	2
LpCD00338474	0
LpCD00338650	0
LpCD00338651	0
LpCD00338652	2
LpCD00338653	2
LpCD00338654	2
LpCD00339077	2
LpCD00339078	0
LpCD00339079	2
LpCD00339080	2
LpCD00339081	2
LpCD00339082	0
LpCD00339083	2
LpCD00339084	2
LpCD00339085	2
LpCD00339086	2
LpCD00339087	0
LpCD00339088	0
LpCD00339089	2
LpCD00339090	2
LpCD00339091	2
LpCD00339092	2
LpCD00339249	1
LpCD00339250	2
LpCD00339251	1
LpCD00339252	2
LpCD00339253	2
LpCD00339254	1
LpCD00339255	0
LpCD00339256	1
LpCD00339289	0
LpCD00339290	0
LpCD00339292	0
LpCD00339293	0
LpCD00339294	0
LpCD00339295	0
LpCD00339296	0
LpCD00339297	1
LpCD00339398	1
LpCD00339399	1
LpCD00339400	1
LpCD00339403	1
LpCD00339404	1
LpCD00339405	1
LpCD00339406	1
LpCD00339727	2
LpCD00339728	0
LpCD00339922	2
LpCD00339923	2
LpCD00339924	2
LpCD00340076	2
LpCD00340077	2
LpCD00340078	0
LpCD00340079	2
LpCD00341384	2
LpCD00341385	2
LpCD00342795	2
LpCD00342796	0
LpCD00342797	0
LpCD00342798	0
LpCD00342799	1
LpCD00342800	1
LpCD00342807	2
LpCD00342808	2
LpCD00342809	2
LpCD00342810	2
LpCD00342811	2
LpCD00342812	2
LpCD00342813	2
LpCD00342814	0
LpCD00342815	2
LpCD00342966	2
LpCD00342967	1
LpCD00342968	0
LpCD00342969	2
LpCD00342970	0
LpCD00342971	1
LpCD00342972	2
LpCD00343489	1
LpCD00343490	1
LpCD00343801	2
LpCD00343802	2
LpCD00343803	0
LpCD00344036	2
LpCD00344037	2
LpCD00344038	2
LpCD00344134	0
LpCD00344135	2
LpCD00385317	2
LpCD00385318	2
LpCD00385319	2
LpCD00385320	0
LpCD00385321	0
LpCD00385322	2
LpCD00385323	1
LpCD00385332	2
LpCD00385333	0
LpCD00385334	2
LpCD00385335	2
LpCD00385336	2
LpCD00385338	0
LpCD00385339	2
LpCD00385340	2
LpCD00385341	2
LpCD00385342	2
LpCD00385343	2
LpCD00385344	2
LpCD00385345	2
LpCD00385346	2
LpCD00385348	2
LpCD00385349	2
LpCD00385350	0
LpCD00385351	0
LpCD00385352	2
LpCD00422891	2
LpCD00423015	0
LpCD00423048	1
LpCD00423075	2
LpCD00423076	2
LpCD00423095	0
LpCD00423324	1
LpCD00423468	1
LpCD00530741	2
LpCD00530812	2
LpCD00530813	2
LpCD00530814	2
LpCD00530837	1
LpCD00530865	0
LpCD00530866	2
LpCD00531218	0
LpCD00531295	2
LpCD00536388	2
LpCD00536389	2
LpCD00536390	0
LpCD00536391	2
LpCD00536392	2
LpCD00536514	2
LpCD00536515	2
LpCD00539675	1
LpCD00539676	1
LpCD00539677	1
LpCD00540233	0
LpCD00540234	2
LpCD00540235	2
LpCD00540236	2
LpCD00540328	2
LpCD00540329	2
LpCD00540330	1
LpCD00540331	1
LpCD00540775	1
LpCD00540776	1
LpCD00540777	1
LpCD00540941	2
LpCD00546529	1
LpCD00546573	1
LpCD00546574	1
LpCD00546575	2
LpCD00590134	2
LpCD00590135	2
LpCD00590490	2
LpCD00590491	2
LpCD00590492	2
LpCD00590493	2
LpCD00590494	2
LpCD00591267	0
LpCD00591268	2
LpCD00591269	2
LpCD00591330	2
LpCD00591331	1
LpCD00591468	0
LpCD00591514	2
LpCD00591515	2
LpCD00591516	0
LpCD00591517	2
LpCD00591543	1
LpCD00591544	1
LpCD00596913	2
LpCD00596914	2
LpCD00598813	2
LpCD00598841	1
LpCD00598856	1
LpCD00605621	2
LpCD00627680	2
LpCD00627681	0
LpCD00627761	2
LpCD00627999	2
LpCD00628031	2
LpCD00628032	1
LpCD00628105	2
LpCD00628106	0
LpCD00665568	1
LpCD00665702	0
LpCD00665934	0
LpCD00665935	2
LpCD00665949	2
LpCD00665973	2
LpCD00665974	2
LpCD00665975	1
LpCD00665976	1
LpCD00665977	2
LpCD00665981	1
LpCD00666177	2
LpCD00666212	0
LpCD00666242	1
MaCD00331557	0
MaCD00331558	0
MaCD00331559	2
MaCD00331560	0
MaCD00338242	2
MaCD00338245	1
MaCD00338246	1
MaCD00339074	0
MaCD00339388	2
MaCD00339389	2
MaCD00339390	2
MaCD00339391	2
MaCD00339392	2
MaCD00339393	2
MaCD00339394	0
MaCD00339395	2
MaCD00339921	1
MaCD00340074	2
MaCD00340075	2
MaCD00344553	2
MaCD00344554	1
MaCD00344730	1
MaCD00344731	0
MaCD00344732	0
MaCD00344733	2
MaCD00344734	0
MaCD00344735	1
MaCD00344736	1
MaCD00344737	2
MaCD00344738	2
MaCD00385444	2
MaCD00385445	2
MaCD00385446	2
MaCD00385447	2
MaCD00385448	2
MaCD00385449	2
MaCD00385450	0
MaCD00385451	2
MaCD00385452	2
MaCD00385453	2
MaCD00385454	0
MaCD00385455	1
MaCD00385456	2
MaCD00385457	2
MaCD00385458	1
MaCD00385459	1
MaCD00385460	0
MaCD00385461	2
MaCD00385462	2
MaCD00385463	2
MaCD00385464	1
MaCD00385465	2
MaCD00385466	0
MaCD00385467	0
MaCD00385513	2
MaCD00385514	2
MaCD00385515	2
MaCD00385516	2
MaCD00385517	2
MaCD00385518	2
MaCD00385519	1
MaCD00385520	1
MaCD00385521	0
MaCD00385522	2
MaCD00385523	2
MaCD00385524	2
MaCD00385525	2
MaCD00385564	2
MaCD00385565	2
MaCD00385566	2
MaCD00385567	2
MaCD00385568	2
MaCD00385569	2
MaCD00385570	2
MaCD00385571	2
MaCD00385623	1
MaCD00385625	0
MaCD00385626	1
MaCD00385627	2
MaCD00385628	1
MaCD00385629	1
MaCD00385649	2
MaCD00385650	2
MaCD00385651	2
MaCD00385652	2
MaCD00385653	1
MaCD00385654	1
MaCD00385655	0
MaCD00385656	2
MaCD00385657	2
MaCD00385658	2
MaCD00423109	0
MaCD00423477	2
MaCD00530947	2
MaCD00530976	1
MaCD00536169	0
MaCD00536170	2
MaCD00536171	2
MaCD00536172	2
MaCD00536173	0
MaCD00536174	0
MaCD00536314	2
MaCD00536315	1
MaCD00536316	2
MaCD00536317	2
MaCD00536318	1
MaCD00536378	0
MaCD00536379	0
MaCD00536380	2
MaCD00536381	0
MaCD00536382	1
MaCD00536383	2
MaCD00536384	1
MaCD00536485	1
MaCD00536486	2
MaCD00536487	2
MaCD00536488	1
MaCD00536489	2
MaCD00536490	1
MaCD00536491	1
MaCD00536492	1
MaCD00536493	1
MaCD00540168	1
MaCD00540169	0
MaCD00540170	1
MaCD00540171	1
MaCD00540172	1
MaCD00540173	1
MaCD00540174	2
MaCD00540182	0
MaCD00540183	0
MaCD00540574	0
MaCD00540575	1
MaCD00541015	1
MaCD00541016	2
MaCD00589054	2
MaCD00589055	2
MaCD00589056	2
MaCD00589057	1
MaCD00589058	2
MaCD00589059	0
MaCD00590131	1
MaCD00590132	2
MaCD00590945	0
MaCD00590946	0
MaCD00590947	0
MaCD00590948	0
MaCD00590949	0
MaCD00590950	0
MaCD00591560	0
MaCD00591565	1
MaCD00596573	0
MaCD00596574	1
MaCD00596909	2
MaCD00600600	0
MaCD00600601	1
MaCD00600602	0
MaCD00600603	2
MaCD00600604	0
MaCD00600605	2
MaCD00600606	0
MaCD00600607	2
MaCD00600608	0
MaCD00600609	0
MaCD00600610	2
MaCD00600611	2
MaCD00600612	2
MaCD00600613	1
MaCD00600614	2
MaCD00600615	2
MaCD00600616	0
MaCD00600617	1
MaCD00600618	0
MaCD00600619	0
MaCD00600620	2
MaCD00600621	0
MaCD00600622	2
MaCD00600623	2
MaCD00600624	0
MaCD00600625	0
MaCD00600626	1
MaCD00600627	2
MaCD00600628	0
MaCD00600629	1
MaCD00600630	1
MaCD00600631	1
MaCD00600632	0
MaCD00600633	1
MaCD00600634	1
MaCD00600635	1
MaCD00600636	1
MaCD00600637	1
MaCD00627773	2
MaCD00627774	1
MaCD00627847	2
MaCD00627884	2
MaCD00627885	0
MaCD00628049	2
MaCD00628068	0
MaCD00628086	2
MaCD00665631	0
MaCD00665632	2
MaCD00665841	0
MaCD00665842	0
MaCD00666014	2
MaCD00666229	2
MbCD00331452	1
MbCD00334900	0
MbCD00334901	2
MbCD00334902	2
MbCD00334903	2
MbCD00338286	1
MbCD00338800	0
MbCD00338801	0
MbCD00339212	0
MbCD00339213	0
MbCD00339757	0
MbCD00339758	2
MbCD00339759	1
MbCD00339760	1
MbCD00339761	1
MbCD00339762	1
MbCD00339814	0
MbCD00339815	0
MbCD00339816	0
MbCD00339817	0
MbCD00339818	0
MbCD00339984	2
MbCD00339985	2
MbCD00339986	2
MbCD00339987	2
MbCD00339988	1
MbCD00344484	0
MbCD00344485	1
MbCD00385537	1
MbCD00385538	1
MbCD00385539	0
MbCD00385540	1
MbCD00385541	1
MbCD00385542	1
MbCD00385543	1
MbCD00385544	1
MbCD00385545	1
MbCD00385546	2
MbCD00385547	1
MbCD00385548	0
MbCD00385549	2
MbCD00385550	2
MbCD00385551	2
MbCD00385552	2
MbCD00385553	0
MbCD00385554	1
MbCD00385555	1
MbCD00385556	1
MbCD00385557	1
MbCD00385558	2
MbCD00385559	2
MbCD00385560	2
MbCD00385562	1
MbCD00423470	0
MbCD00423471	0
MbCD00423472	0
MbCD00530945	2
MbCD00540033	0
MbCD00540034	0
MbCD00540035	2
MbCD00540036	2
MbCD00540037	1
MbCD00540038	0
MbCD00540039	2
MbCD00540040	1
MbCD00540041	0
MbCD00541035	0
MbCD00541036	0
MbCD00541037	0
MbCD00546570	2
MbCD00585588	0
MbCD00591205	0
MbCD00591206	2
MbCD00591207	2
MbCD00591208	1
MbCD00591209	2
MbCD00591210	2
MbCD00591211	0
MbCD00591212	2
MbCD00591213	0
MbCD00591345	0
MbCD00591346	2
MbCD00591347	0
MbCD00591348	2
MbCD00591349	0
MbCD00591350	0
MbCD00591351	2
MbCD00591352	2
MbCD00591442	0
MbCD00598829	2
MbCD00628056	0
MbCD00665580	2
MbCD00665895	2
MbCD00665983	0
MbCD00666188	1
MbCD00666223	2
McCD00331088	2
McCD00331089	2
McCD00331090	2
McCD00331091	2
McCD00331092	2
McCD00331093	2
McCD00331094	2
McCD00334898	1
McCD00334899	2
McCD00339805	1
McCD00339806	2
McCD00339807	1
McCD00339808	2
McCD00339809	1
McCD00339810	2
McCD00339811	2
McCD00339812	2
McCD00339813	1
McCD00341392	1
McCD00342687	2
McCD00342689	2
McCD00342760	2
McCD00342763	0
McCD00342766	1
McCD00342767	2
McCD00342769	2
McCD00342770	0
McCD00342772	2
McCD00342774	0
McCD00342778	2
McCD00342779	2
McCD00342780	2
McCD00342782	2
McCD00342783	0
McCD00342786	2
McCD00385536	2
McCD00385572	1
McCD00385573	0
McCD00385574	2
McCD00385575	0
McCD00385576	2
McCD00385577	1
McCD00385578	1
McCD00385579	0
McCD00385580	0
McCD00385581	2
McCD00385582	1
McCD00385583	2
McCD00385584	2
McCD00385585	2
McCD00385586	2
McCD00385587	2
McCD00385588	2
McCD00385589	2
McCD00385590	0
McCD00385591	2
McCD00385592	2
McCD00385593	2
McCD00385594	2
McCD00385595	2
McCD00385596	2
McCD00385597	2
McCD00385598	2
McCD00385599	2
McCD00385600	2
McCD00422874	0
McCD00422875	2
McCD00423145	1
McCD00531303	0
McCD00531304	2
McCD00540030	2
McCD00540031	0
McCD00540032	2
McCD00540261	2
McCD00540499	0
McCD00540716	2
McCD00540977	0
McCD00541034	2
McCD00546566	2
McCD00546567	1
McCD00546568	2
McCD00546569	2
McCD00591202	1
McCD00591203	1
McCD00591204	2
McCD00591353	2
McCD00591354	1
McCD00591355	2
McCD00591356	1
McCD00591357	1
McCD00598814	0
McCD00598815	2
McCD00627732	2
McCD00665629	0
McCD00665630	1
McCD00665941	0
McCD00665967	1
McCD00666071	1
McCD00666119	2
McCD00666120	2
McCD00666122	2
McCD00666124	2
McCD00666224	2
McCD00666278	0
MeCD00536501	0
MeCD00541032	0
MeCD00541033	0
MeCD00546565	0
MeCD00665678	2
MeCD00665679	0
MeCD00665837	0
MeCD00665838	0
MeCD00665839	0
MeCD00665840	0
MeCD00665852	2
MeCD00665853	0
MeCD00666048	2
MfCD00334876	2
MfCD00334877	1
MfCD00334878	0
MfCD00338833	2
MfCD00338834	0
MfCD00338835	0
MfCD00338836	0
MfCD00338837	2
MfCD00338838	2
MfCD00422920	0
MfCD00530792	2
MjCD00338270	2
MjCD00338596	0
MjCD00339959	2
MjCD00342600	2
MjCD00342601	0
MjCD00342602	0
MjCD00342603	2
MjCD00342604	2
MjCD00342667	2
MjCD00343004	2
MjCD00343005	2
MjCD00343006	0
MjCD00343007	1
MjCD00343008	0
MjCD00343804	0
MjCD00343805	0
MjCD00343806	2
MjCD00344262	2
MjCD00344263	2
MjCD00344264	2
MjCD00344398	2
MjCD00344399	2
MjCD00344400	2
MjCD00344401	2
MjCD00344402	2
MjCD00344403	2
MjCD00344404	1
MjCD00344405	0
MjCD00344406	2
MjCD00344407	2
MjCD00344408	0
MjCD00344409	2
MjCD00344410	2
MjCD00344411	2
MjCD00422971	2
MjCD00423051	2
MjCD00530847	2
MjCD00530853	2
MjCD00530854	2
MjCD00531126	2
MjCD00531209	2
MjCD00531224	2
MjCD00531225	1
MjCD00531226	2
MjCD00540177	2
MjCD00540178	2
MjCD00540179	2
MjCD00540400	2
MjCD00540401	2
MjCD00540533	1
MjCD00540996	1
MjCD00540997	2
MjCD00541017	2
MjCD00585216	2
MjCD00589060	0
MjCD00589061	2
MjCD00589062	0
MjCD00589063	2
MjCD00591398	2
MjCD00591399	2
MjCD00596696	2
MjCD00596697	2
MjCD00596698	2
MjCD00596699	2
MjCD00596700	2
MjCD00596701	2
MjCD00596702	1
MjCD00596703	2
MjCD00627818	0
MjCD00627819	2
MjCD00627820	2
MjCD00627821	2
MjCD00627822	2
MjCD00627823	2
MjCD00627824	2
MjCD00666068	2
MlCD00331634	0
MlCD00331635	1
MlCD00331636	0
MlCD00331637	1
MlCD00331638	0
MlCD00331639	1
MlCD00331640	0
MlCD00331641	0
MlCD00331642	2
MlCD00331643	1
MlCD00331644	0
MlCD00331645	1
